sample_id,image_path,mask_path,gt_num_regions,gt_num_regions_raw,gt_decode_warning,gt_decode_warning_text,edge_precision,edge_recall,edge_f1,edge_pred_density
rwtd_463,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_463.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_463.jpg,3,3,False,,0.3763803680981595,0.7495418448381185,0.5011231366142536,0.0994873046875
rwtd_464,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_464.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_464.jpg,2,2,False,,0.16756244072083465,0.20678891923527118,0.18512050296891375,0.0482635498046875
rwtd_465,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_465.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_465.jpg,2,2,False,,0.1966450111509745,0.6565231466494011,0.3026413968064468,0.1573638916015625
rwtd_466,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_466.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_466.jpg,2,2,False,,0.3536806635562468,0.5080990504561534,0.4170550928402232,0.11773681640625
rwtd_467,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_467.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_467.jpg,4,4,False,,0.25382464221088996,0.1861503197008083,0.21478285077951004,0.0927581787109375
rwtd_468,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_468.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_468.jpg,2,2,False,,0.1787795680493658,0.26559714795008915,0.2137076119250077,0.089019775390625
rwtd_469,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_469.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_469.jpg,2,2,False,,0.23365285861006505,0.8144391408114559,0.3631284916201117,0.17828369140625
rwtd_47,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_47.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_47.jpg,3,3,False,,0.264247150569886,0.42254196642685854,0.32515224211109056,0.10174560546875
rwtd_471,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_471.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_471.jpg,3,3,False,,0.41843146381196183,0.3379699248120301,0.37392118124155144,0.0655670166015625
rwtd_472,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_472.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_472.jpg,2,2,False,,0.21045673076923077,0.30644032201610083,0.24953683910503063,0.126953125
