image_id,iou,iou_inv,iou_inv_robust,used_inversion,dice,dice_inv,dice_inv_robust,boundary_precision,boundary_recall,boundary_f1,ari,pred_fg_ratio,gt_fg_ratio,oracle_agg_iou,oracle_agg_iou_inv,oracle_agg_iou_inv_robust,oracle_agg_used_inversion,oracle_agg_num_segments,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_247,0.14976699792259004,0.015198502500484677,0.14976699792259004,0,0.2605171277192518,0.029941932465522764,0.2605171277192518,0.01968503936930374,0.019305019304273936,0.019493172387630524,0.0023893079758526762,0.0897064208984375,0.535247802734375,0.9102657255550888,0.8864666097574081,0.9102657255550888,0,2,0.9102657255550888,0.8864666097574081,0.9102657255550888,0,2
rwtd_25,0.5054371726701105,0.3753445213449539,0.5054371726701105,0,0.6714822535883641,0.5458189064917396,0.6714822535883641,0.1419887103771516,0.43622047243407525,0.21424212237057164,0.04738445920175145,0.759857177734375,0.3892974853515625,0.5054371726701105,0.6107025146483444,0.6107025146483444,1,2,0.5054371726701105,0.6107025146483444,0.6107025146483444,1,2
rwtd_250,0.5418562956832046,0.2435800312301536,0.5418562956832046,0,0.702862254024919,0.3917400169078035,0.702862254024919,0.10156249999927869,0.2840646651204604,0.14962803148991613,0.2424556621255116,0.5401611328125,0.31280517578125,0.5418562956832046,0.6871948242186452,0.6871948242186452,1,2,0.5418562956832046,0.6871948242186452,0.6871948242186452,1,2
rwtd_251,0.9251972019643028,0.019585576055502384,0.9251972019643028,0,0.9611453839848848,0.038418699745191805,0.9611453839848848,0.04721753794186817,0.10156249999603272,0.06446470831942817,0.8524978574775263,0.4934844970703125,0.493408203125,0.9580185464992866,0.9573192771081455,0.9580185464992866,0,2,0.9580185464992866,0.9573192771081455,0.9580185464992866,0,2
rwtd_252,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18499755859375,0.18499755859372177,0.8150024414061257,0.8150024414061257,1,1,0.18499755859372177,0.8150024414061257,0.8150024414061257,1,1
rwtd_253,0.16407775878903746,0.718065023597085,0.718065023597085,1,0.2819017158436627,0.8358997054647953,0.8358997054647953,0.0,0.0,0.0,0.45096915660284553,0.58197021484375,0.5821075439453125,0.718131536868406,0.718065023597085,0.718131536868406,0,1,0.718131536868406,0.718065023597085,0.718131536868406,0,1
rwtd_254,0.9643173910073807,0.003707708944847257,0.9643173910073807,0,0.9818346010904482,0.0073880252424184415,0.9818346010904482,0.7403508771670052,0.7704280155342246,0.7550900480208752,0.9371617738308462,0.43499755859375,0.443634033203125,0.9643173910073807,0.9719330256517732,0.9719330256517732,1,1,0.9643173910073807,0.9719330256517732,0.9719330256517732,1,1
rwtd_256,0.0001071532444471494,0.9933787014894876,0.9933787014894876,1,0.00021428352771907212,0.9966783539396881,0.9966783539396881,0.9888475836063625,0.9922480619770446,0.9905448993932111,0.9868596575215485,0.4945831298828125,0.5023345947265625,0.9934802293990361,0.9933787014894876,0.9934802293990361,0,1,0.9934802293990361,0.9933787014894876,0.9934802293990361,0,1
rwtd_257,0.8352474564577219,0.07170139949885845,0.8352474564577219,0,0.9102287035121286,0.1338085394539691,0.9102287035121286,0.5876288659642364,0.4843423799481348,0.5310096924662459,0.7294335631560279,0.4411468505859375,0.370819091796875,0.8352474564577219,0.8843845297446914,0.8843845297446914,1,1,0.8352474564577219,0.8843845297446914,0.8843845297446914,1,1
rwtd_258,0.16697692871091202,0.7370735223448494,0.7370735223448494,1,0.286170059754928,0.848638256082431,0.848638256082431,0.0,0.0,0.0,0.4434442369469079,0.63507080078125,0.5319061279296875,0.6860782007514026,0.7370735223448494,0.7370735223448494,1,1,0.6860782007514026,0.7370735223448494,0.7370735223448494,1,1
rwtd_259,0.9650608519264883,0.007666646263082624,0.9650608519264883,0,0.9822198136819742,0.015216631991371894,0.9822198136819742,0.8554216867322647,0.85714285712774,0.8562814020202612,0.9571943744378104,0.29803466796875,0.2932586669921875,0.9650608519264883,0.9851843887751887,0.9851843887751887,1,1,0.9650608519264883,0.9851843887751887,0.9851843887751887,1,1
rwtd_260,0.0,0.9910761812314898,0.9910761812314898,1,0.0,0.9955180927517345,0.9955180927517345,0.9374999999674479,0.9438596490896891,0.9406690706170663,0.9826803504200605,0.48297119140625,0.5126800537109375,0.9915889505368342,0.9910761812314898,0.9915889505368342,0,1,0.9915889505368342,0.9910761812314898,0.9915889505368342,0,1
